date,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,weather_code,pressure_msl,is_day,vapour_pressure_deficit,shortwave_radiation,apparent_temperature,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,weather_condition
2024-01-02 04:00:00+00:00,16.45,78.50108,0.0,0.0,0.0,3.4152596,0.0,1016.1,0.0,0.4025823,0.0,16.802286,0.0,22.25,0.236,Sunny
2024-01-02 05:00:00+00:00,15.5,84.23311,0.0,0.0,0.0,4.6800003,0.0,1015.7,0.0,0.27788508,0.0,15.718447,0.0,21.25,0.236,Sunny
2024-01-02 06:00:00+00:00,15.6,82.0668,0.0,0.0,0.0,3.319036,0.0,1015.5,0.0,0.31809974,0.0,15.916676,0.0,20.35,0.236,Sunny
2024-01-02 07:00:00+00:00,15.15,84.470276,0.0,0.0,0.0,2.8116899,0.0,1015.4,0.0,0.2676369,0.0,15.540781,0.0,19.6,0.236,Sunny
2024-01-02 08:00:00+00:00,14.55,87.51104,0.0,0.0,0.0,2.5455842,0.0,1015.2,0.0,0.20708215,0.0,14.96319,0.0,18.95,0.236,Sunny
2024-01-02 09:00:00+00:00,13.85,90.96876,0.0,0.0,0.0,3.2599385,0.0,1015.3,0.0,0.14312124,0.0,14.126223,0.0,18.35,0.236,Sunny
2024-01-02 10:00:00+00:00,13.8,90.96541,0.0,0.0,0.0,2.7416782,0.0,1015.5,1.0,0.14271116,5.0,14.135418,0.0,17.85,0.236,Sunny
2024-01-02 11:00:00+00:00,15.35,83.392456,0.0,0.0,0.0,1.4399999,0.0,1015.7,1.0,0.2899071,112.0,15.940769,0.044814244,18.35,0.236,Sunny
2024-01-02 12:00:00+00:00,17.95,72.33628,0.0,0.0,0.0,1.5273507,0.0,1015.6,1.0,0.56950796,317.0,18.644266,0.1689992,19.75,0.236,Sunny
2024-01-02 13:00:00+00:00,20.6,64.6186,0.0,0.0,0.0,6.1094027,0.0,1015.2,1.0,0.8588052,533.0,20.901382,0.3199015,21.3,0.24,Sunny
2024-01-02 14:00:00+00:00,23.2,54.9587,0.0,0.0,0.0,7.928177,0.0,1014.6,1.0,1.2809477,735.0,24.32833,0.4741959,23.7,0.24,Sunny
2024-01-02 15:00:00+00:00,25.7,45.95228,0.0,0.0,0.0,10.799999,0.0,1014.2,1.0,1.7848079,899.0,27.133999,0.61638325,26.1,0.24,Sunny
2024-01-02 16:00:00+00:00,27.95,36.966618,0.0,0.0,0.0,13.779114,0.0,1013.8,1.0,2.3755984,1013.0,29.041546,0.7377596,28.3,0.239,Sunny
2024-01-02 17:00:00+00:00,29.7,30.340363,0.0,0.0,0.0,14.512064,0.0,1013.5,1.0,2.9051113,1067.0,30.501225,0.812999,30.2,0.239,Sunny
2024-01-02 18:00:00+00:00,30.85,25.341463,0.0,0.0,0.0,14.113652,0.0,1013.0,1.0,3.3255556,1057.0,31.199043,0.8310599,31.75,0.238,Sunny
2024-01-02 19:00:00+00:00,31.45,21.4446,0.0,0.0,0.0,13.281023,0.0,1012.7,1.0,3.6207952,982.0,31.059364,0.79010034,32.8,0.238,Sunny
2024-01-02 20:00:00+00:00,31.8,19.759098,0.0,0.0,0.0,12.979984,0.0,1012.2,1.0,3.7726455,852.0,30.542439,0.7052564,33.35,0.237,Sunny
2024-01-02 21:00:00+00:00,31.75,18.422338,0.0,0.0,0.0,13.202726,0.0,1012.0,1.0,3.8247952,673.0,29.24479,0.58854926,33.25,0.237,Sunny
2024-01-02 22:00:00+00:00,31.05,19.17056,0.0,0.0,0.0,14.182355,0.0,1011.7,1.0,3.6421776,462.0,27.72705,0.45397624,32.55,0.236,Sunny
2024-01-02 23:00:00+00:00,29.35,23.774448,0.0,0.0,0.0,10.739832,0.0,1012.2,1.0,3.116095,243.0,26.90423,0.26312083,31.3,0.236,Sunny
2024-01-03 00:00:00+00:00,25.05,38.01955,0.0,0.0,0.0,6.725354,0.0,1012.7,1.0,1.9696821,57.0,24.010342,0.083162166,29.35,0.236,Sunny
2024-01-03 01:00:00+00:00,22.25,53.82926,0.0,0.0,0.0,6.162207,0.0,1013.0,0.0,1.2397604,0.0,22.116179,0.034134865,27.5,0.24,Sunny
2024-01-03 02:00:00+00:00,20.3,62.073494,0.0,0.0,0.0,5.4833565,0.0,1013.5,0.0,0.90377104,0.0,20.382599,0.018809028,25.8,0.24,Sunny
2024-01-03 03:00:00+00:00,18.6,70.13025,0.0,0.0,0.0,6.28713,0.0,1013.7,0.0,0.6404762,0.0,18.65076,0.01352773,24.3,0.24,Sunny
2024-01-03 04:00:00+00:00,17.55,74.18184,0.0,0.0,21.0,6.9247384,1.0,1013.8,0.0,0.5183066,0.0,17.457298,0.011026766,23.0,0.24,Sunny
2024-01-03 05:00:00+00:00,17.6,70.630714,0.0,0.0,50.0,6.297428,2.0,1013.3,0.0,0.5914786,0.0,17.36695,0.01232861,22.0,0.24,Cloudy
2024-01-03 06:00:00+00:00,17.8,65.0749,0.0,0.0,21.0,7.386582,1.0,1012.9,0.0,0.71231604,0.0,17.077494,0.023778088,21.2,0.24,Sunny
2024-01-03 07:00:00+00:00,17.25,65.60679,0.0,0.0,71.0,7.491114,2.0,1012.8,0.0,0.6775843,0.0,16.391737,0.023113133,20.55,0.239,Cloudy
2024-01-03 08:00:00+00:00,16.65,69.5211,0.0,0.0,94.0,8.78872,3.0,1013.0,0.0,0.57808197,0.0,15.6929455,0.023228696,20.0,0.239,Cloudy
2024-01-03 09:00:00+00:00,15.75,75.35311,0.0,0.0,94.0,8.39657,3.0,1013.6,0.0,0.44142604,0.0,14.957708,0.013515681,19.5,0.239,Cloudy
2024-01-03 10:00:00+00:00,14.9,80.37073,0.0,0.0,80.0,7.491114,3.0,1014.1,1.0,0.33291376,5.0,14.286634,0.009830073,19.0,0.239,Cloudy
2024-01-03 11:00:00+00:00,16.45,73.26324,0.0,0.0,57.0,8.217153,2.0,1014.6,1.0,0.50069237,111.0,15.761698,0.06619806,19.25,0.239,Cloudy
2024-01-03 12:00:00+00:00,18.35,65.62567,0.0,0.0,0.0,7.754637,0.0,1014.7,1.0,0.72567713,312.0,17.775854,0.18042774,20.35,0.239,Sunny
2024-01-03 13:00:00+00:00,20.4,62.096302,0.0,0.0,0.0,5.815978,0.0,1015.1,1.0,0.9088088,536.0,20.467726,0.32104048,21.55,0.241,Sunny
2024-01-03 14:00:00+00:00,23.0,54.197365,0.0,0.0,0.0,3.8268526,0.0,1014.7,1.0,1.286997,738.0,24.694548,0.47416478,24.05,0.241,Sunny
2024-01-03 15:00:00+00:00,25.55,46.971596,0.0,0.0,0.0,5.991594,0.0,1014.5,1.0,1.7356373,902.0,27.950706,0.61366355,26.6,0.241,Sunny
2024-01-03 16:00:00+00:00,27.65,39.00559,0.0,0.0,0.0,7.42159,0.0,1014.1,1.0,2.2588508,1014.0,30.141853,0.7222489,28.95,0.24,Sunny
2024-01-03 17:00:00+00:00,29.5,32.260845,0.0,0.0,1.0,8.714677,0.0,1013.6,1.0,2.7926185,1068.0,31.661137,0.7917318,31.0,0.239,Sunny
2024-01-03 18:00:00+00:00,30.8,27.001457,0.0,0.0,39.0,9.957108,1.0,1013.1,1.0,3.2422342,1058.0,32.20227,0.81087166,32.6,0.239,Sunny
2024-01-03 19:00:00+00:00,31.7,24.144463,0.0,0.0,65.0,10.009036,2.0,1012.7,1.0,3.5459464,979.0,32.389294,0.76895636,33.65,0.238,Cloudy
2024-01-03 20:00:00+00:00,32.15,23.616302,0.0,0.0,1.0,11.090103,0.0,1012.0,1.0,3.6625862,841.0,31.864384,0.68522906,34.15,0.238,Sunny
2024-01-03 21:00:00+00:00,31.3,26.685925,0.0,0.0,0.0,13.551501,0.0,1011.5,1.0,3.350137,668.0,29.947044,0.5732345,34.0,0.237,Sunny
2024-01-03 22:00:00+00:00,29.1,36.444057,0.0,0.0,0.0,16.327497,0.0,1011.6,1.0,2.560254,458.0,27.561617,0.4194596,33.05,0.237,Sunny
2024-01-03 23:00:00+00:00,26.65,41.908836,0.0,0.0,9.0,14.685176,0.0,1012.1,1.0,2.0289602,238.0,25.336464,0.25062534,31.45,0.237,Sunny
2024-01-04 00:00:00+00:00,24.2,46.912632,0.0,0.0,92.0,8.4042845,3.0,1012.6,1.0,1.6034292,56.0,23.64015,0.087796755,29.5,0.237,Cloudy
2024-01-04 01:00:00+00:00,21.35,63.125572,0.0,0.0,100.0,5.0911684,3.0,1013.5,0.0,0.9371784,0.0,21.924473,0.016220782,27.6,0.235,Cloudy
2024-01-04 02:00:00+00:00,20.4,63.531937,0.0,0.0,100.0,4.0249224,3.0,1014.0,0.0,0.87436926,0.0,20.848354,0.008516719,26.05,0.235,Cloudy
2024-01-04 03:00:00+00:00,19.55,65.45221,0.0,0.0,100.0,4.1046314,3.0,1013.8,0.0,0.7859317,0.0,19.867714,0.007065671,24.8,0.235,Cloudy
2024-01-04 04:00:00+00:00,18.65,74.12886,0.0,0.0,70.0,3.8939953,2.0,1013.2,0.0,0.5564431,0.0,19.364508,0.0,23.75,0.235,Cloudy
2024-01-04 05:00:00+00:00,18.25,73.57979,0.0,0.0,11.0,4.1046314,0.0,1012.9,0.0,0.55422425,0.0,18.75709,0.00040755203,22.85,0.235,Sunny
2024-01-04 06:00:00+00:00,17.7,73.724236,0.0,0.0,100.0,2.8116899,3.0,1012.9,0.0,0.53249705,0.0,18.223982,0.0,21.85,0.235,Cloudy
2024-01-04 07:00:00+00:00,16.05,83.20288,0.0,0.0,100.0,3.4152596,3.0,1012.4,0.0,0.30662298,0.0,16.571865,0.0,21.15,0.235,Cloudy
2024-01-04 08:00:00+00:00,16.3,80.29837,0.0,0.0,100.0,6.151683,3.0,1011.9,0.0,0.36542094,0.0,16.320469,0.0013158629,20.75,0.235,Cloudy
2024-01-04 09:00:00+00:00,16.05,80.79155,0.0,0.0,77.0,2.5455842,2.0,1012.3,0.0,0.35064948,0.0,16.545963,0.0,20.25,0.235,Cloudy
2024-01-04 10:00:00+00:00,15.0,87.838455,0.0,0.0,60.0,3.396233,2.0,1013.3,1.0,0.20757544,4.0,15.45656,0.0,19.6,0.235,Cloudy
2024-01-04 11:00:00+00:00,17.15,76.82986,0.0,0.0,5.0,5.0911684,0.0,1014.0,1.0,0.45354939,104.0,17.375748,0.054878063,19.85,0.235,Sunny
2024-01-04 12:00:00+00:00,19.75,65.06857,0.0,0.0,14.0,2.8116899,0.0,1014.7,1.0,0.8045678,313.0,20.290054,0.1766614,21.15,0.235,Sunny
2024-01-04 13:00:00+00:00,21.9,60.44689,0.0,0.0,2.0,2.5959969,0.0,1015.4,1.0,1.0395985,528.0,22.784132,0.3258193,22.55,0.235,Sunny
2024-01-04 14:00:00+00:00,24.35,52.633312,0.0,0.0,15.0,2.3051248,0.0,1015.5,1.0,1.4433811,728.0,26.517666,0.4797514,25.1,0.235,Sunny
2024-01-04 15:00:00+00:00,26.75,45.494785,0.0,0.0,0.0,3.0758414,0.0,1015.3,1.0,1.9147762,890.0,29.833138,0.61684084,27.7,0.235,Sunny
2024-01-04 16:00:00+00:00,29.0,37.87337,0.0,0.0,51.0,4.198285,2.0,1015.1,1.0,2.4881992,1004.0,32.322144,0.72553974,30.2,0.234,Cloudy
2024-01-04 17:00:00+00:00,30.55,32.551765,0.0,0.0,62.0,7.208994,2.0,1014.8,1.0,2.952917,1054.0,33.25931,0.7906072,32.25,0.234,Cloudy
2024-01-04 18:00:00+00:00,31.3,30.0782,0.0,0.0,80.0,9.504273,3.0,1014.7,1.0,3.1948366,1035.0,33.264606,0.7970451,33.75,0.233,Cloudy
2024-01-04 19:00:00+00:00,31.4,29.417572,0.0,0.0,92.0,12.074766,3.0,1014.4,1.0,3.2434173,951.0,32.32049,0.7532849,34.55,0.233,Cloudy
2024-01-04 20:00:00+00:00,30.5,32.645046,0.0,0.0,82.0,14.118243,3.0,1014.3,1.0,2.9404263,796.0,30.465054,0.6465126,34.6,0.233,Cloudy
2024-01-04 21:00:00+00:00,29.05,37.887314,0.0,0.0,83.0,17.731598,3.0,1014.1,1.0,2.4948254,653.0,28.01979,0.5419652,34.05,0.233,Cloudy
2024-01-04 22:00:00+00:00,26.3,45.668198,0.0,0.0,89.0,18.751125,3.0,1014.3,1.0,1.8588588,442.0,24.73627,0.37558973,32.75,0.233,Cloudy
2024-01-04 23:00:00+00:00,24.6,50.522614,0.0,0.0,9.0,10.594036,0.0,1014.6,1.0,1.5304258,232.0,24.227152,0.1969402,31.05,0.232,Sunny
2024-01-05 00:00:00+00:00,22.5,58.089664,0.0,0.0,18.0,6.28713,0.0,1015.3,1.0,1.1424779,54.0,22.827602,0.05761325,29.15,0.232,Sunny
2024-01-05 01:00:00+00:00,20.6,65.67596,0.0,0.0,0.0,7.6367526,0.0,1016.1,0.0,0.83312714,0.0,20.767696,0.02721307,27.45,0.235,Sunny
2024-01-05 02:00:00+00:00,19.3,70.72219,0.0,0.0,0.0,8.311245,0.0,1016.4,0.0,0.655748,0.0,19.334238,0.02232251,25.95,0.235,Sunny
2024-01-05 03:00:00+00:00,18.25,76.00988,0.0,0.0,0.0,5.8603754,0.0,1016.4,0.0,0.50323236,0.0,18.677925,0.0055198325,24.65,0.235,Sunny
2024-01-05 04:00:00+00:00,17.4,80.448006,0.0,0.0,0.0,4.6938252,0.0,1016.2,0.0,0.3887925,0.0,18.01637,0.0,23.55,0.235,Sunny
2024-01-05 05:00:00+00:00,16.7,84.09414,0.0,0.0,0.0,4.379589,0.0,1015.5,0.0,0.30259085,0.0,17.362461,0.0,22.6,0.235,Sunny
2024-01-05 06:00:00+00:00,15.85,89.640114,0.0,0.0,0.0,2.7416782,0.0,1014.9,0.0,0.18670619,0.0,16.805828,0.0,21.75,0.235,Sunny
2024-01-05 07:00:00+00:00,15.6,90.4971,0.0,0.0,0.0,2.968636,0.0,1014.4,0.0,0.16854835,0.0,16.486609,0.0,21.0,0.235,Sunny
2024-01-05 08:00:00+00:00,15.3,91.955956,0.0,0.0,0.0,2.8116899,0.0,1014.1,0.0,0.13995922,0.0,16.191563,0.0,20.4,0.235,Sunny
2024-01-05 09:00:00+00:00,15.1,93.1449,0.0,0.0,0.0,2.968636,0.0,1014.2,0.0,0.11775172,0.0,15.968729,0.0,19.8,0.235,Sunny
2024-01-05 10:00:00+00:00,15.05,93.14233,0.0,0.0,0.0,1.8,0.0,1014.5,1.0,0.11741829,4.0,16.071196,0.0,19.3,0.235,Sunny
2024-01-05 11:00:00+00:00,16.6,84.35603,0.0,0.0,0.0,2.16,0.0,1015.0,1.0,0.29572678,104.0,17.568216,0.043987744,19.7,0.235,Sunny
2024-01-05 12:00:00+00:00,18.8,73.914665,0.0,0.0,0.0,3.4152596,0.0,1015.4,1.0,0.56632566,302.0,19.62024,0.16642319,21.0,0.235,Sunny
2024-01-05 13:00:00+00:00,20.45,70.71027,0.0,0.0,93.0,4.6938257,3.0,1016.3,1.0,0.70435154,338.0,21.416134,0.21597646,21.35,0.236,Cloudy
2024-01-05 14:00:00+00:00,23.55,57.0407,0.0,0.0,82.0,4.510787,3.0,1016.5,1.0,1.2477024,581.0,24.588978,0.38901743,23.7,0.236,Cloudy
2024-01-05 15:00:00+00:00,25.6,51.6099,0.0,0.0,77.0,4.0249224,2.0,1016.3,1.0,1.5883737,766.0,28.036064,0.5295148,26.25,0.235,Cloudy
2024-01-05 16:00:00+00:00,27.5,45.40479,0.0,0.0,99.0,5.1165614,3.0,1016.0,1.0,2.0039742,939.0,30.746948,0.6671686,28.75,0.235,Cloudy
2024-01-05 17:00:00+00:00,28.7,39.554806,0.0,0.0,100.0,7.172949,3.0,1015.7,1.0,2.3791757,961.0,31.308086,0.7046433,30.8,0.235,Cloudy
2024-01-05 18:00:00+00:00,29.9,34.01114,0.0,0.0,99.0,9.531505,3.0,1015.1,1.0,2.7835245,925.0,31.426552,0.7082685,32.25,0.234,Cloudy
2024-01-05 19:00:00+00:00,29.3,35.78995,0.0,0.0,90.0,15.905319,3.0,1014.8,1.0,2.6166205,861.0,29.424923,0.67797047,33.0,0.234,Cloudy
2024-01-05 20:00:00+00:00,26.8,46.10165,0.0,0.0,46.0,19.386591,1.0,1014.7,1.0,1.8989942,704.0,26.126158,0.5371139,32.7,0.234,Sunny
2024-01-05 21:00:00+00:00,26.25,47.1606,0.0,0.0,100.0,14.917212,3.0,1014.4,1.0,1.8024299,637.0,25.87068,0.47133362,32.2,0.234,Cloudy
2024-01-05 22:00:00+00:00,25.25,49.718044,0.0,0.0,100.0,13.32,3.0,1014.3,1.0,1.6166528,372.0,24.603737,0.30476072,31.15,0.233,Cloudy
2024-01-05 23:00:00+00:00,22.75,57.2149,0.0,0.0,100.0,14.934577,3.0,1014.7,1.0,1.1841258,142.0,21.816353,0.16541791,29.5,0.233,Cloudy
2024-01-06 00:00:00+00:00,20.3,65.39928,0.0,0.0,97.0,13.207634,3.0,1015.1,1.0,0.8244809,31.0,19.531118,0.08117451,27.7,0.233,Cloudy
2024-01-06 01:00:00+00:00,19.1,72.30894,0.0,0.0,98.0,10.685391,3.0,1016.2,0.0,0.6125351,0.0,18.841852,0.029053884,25.8,0.233,Cloudy
2024-01-06 02:00:00+00:00,18.6,74.12029,0.0,0.0,99.0,8.557102,3.0,1016.3,0.0,0.55489254,0.0,18.61658,0.01801812,24.7,0.233,Cloudy
2024-01-06 03:00:00+00:00,17.95,76.954895,0.0,0.0,94.0,6.924738,3.0,1015.8,0.0,0.47439945,0.0,18.187054,0.008188872,23.65,0.233,Cloudy
2024-01-06 04:00:00+00:00,17.6,78.66981,0.0,0.0,86.0,5.5887027,3.0,1015.3,0.0,0.4295367,0.0,18.032038,0.0016675192,22.8,0.233,Cloudy
2024-01-06 05:00:00+00:00,17.05,81.7167,0.0,0.0,48.0,6.6087217,1.0,1014.3,0.0,0.35561728,0.0,17.351364,0.0015270557,22.05,0.233,Sunny
2024-01-06 06:00:00+00:00,16.5,84.07156,0.0,0.0,31.0,6.9153743,1.0,1013.6,0.0,0.29920137,0.0,16.721157,0.0,21.35,0.233,Sunny
2024-01-06 07:00:00+00:00,16.3,83.77604,0.0,0.0,39.0,7.8954163,1.0,1013.3,0.0,0.30090702,0.0,16.289978,0.0021507598,20.75,0.233,Sunny
2024-01-06 08:00:00+00:00,15.9,82.91377,0.0,0.0,38.0,7.8954163,1.0,1013.1,0.0,0.3089342,0.0,15.700184,0.0029894272,20.25,0.233,Sunny
2024-01-06 09:00:00+00:00,15.55,80.72443,0.0,0.0,23.0,7.386582,1.0,1013.4,0.0,0.34082413,0.0,15.175007,0.0040373644,19.8,0.233,Sunny
2024-01-06 10:00:00+00:00,15.15,80.14017,0.0,0.0,25.0,7.42159,1.0,1014.1,1.0,0.34227526,3.0,14.609589,0.015373278,19.4,0.233,Sunny
2024-01-06 11:00:00+00:00,15.8,76.112366,0.0,0.0,11.0,7.653705,0.0,1014.4,1.0,0.4291923,98.0,15.178356,0.056692604,19.55,0.233,Sunny
2024-01-06 12:00:00+00:00,17.4,70.592606,0.0,0.0,0.0,7.127636,0.0,1014.4,1.0,0.5848334,290.0,16.98142,0.16085288,20.5,0.233,Sunny
2024-01-06 13:00:00+00:00,19.65,65.04702,0.0,0.0,0.0,6.1305785,0.0,1015.3,1.0,0.8000957,510.0,19.672216,0.30010265,21.5,0.233,Sunny
2024-01-06 14:00:00+00:00,21.85,57.555336,0.0,0.0,0.0,7.928177,0.0,1015.2,1.0,1.1122583,709.0,22.632074,0.44333372,23.8,0.233,Sunny
2024-01-06 15:00:00+00:00,23.95,50.023094,0.0,0.0,0.0,9.021574,0.0,1015.0,1.0,1.4869727,883.0,25.510347,0.57974285,26.15,0.233,Sunny
2024-01-06 16:00:00+00:00,25.9,42.671932,0.0,0.0,21.0,7.8954163,1.0,1014.7,1.0,1.9157668,1001.0,28.156685,0.6881033,28.45,0.233,Sunny
2024-01-06 17:00:00+00:00,27.9,36.22804,0.0,0.0,40.0,6.439876,1.0,1014.0,1.0,2.396493,1004.0,30.235466,0.7210478,30.45,0.232,Sunny
2024-01-06 18:00:00+00:00,28.7,32.68529,0.0,0.0,55.0,7.754637,2.0,1013.3,1.0,2.6499891,875.0,29.740845,0.6578043,31.7,0.232,Cloudy
2024-01-06 19:00:00+00:00,29.55,30.299051,0.0,0.0,61.0,8.311245,2.0,1012.6,1.0,2.8819008,783.0,29.823349,0.6110949,32.45,0.232,Cloudy
2024-01-06 20:00:00+00:00,28.8,30.498697,0.0,0.0,49.0,13.084402,1.0,1012.3,1.0,2.752071,611.0,27.166113,0.5240347,32.55,0.232,Sunny
2024-01-06 21:00:00+00:00,26.5,37.921715,0.0,0.0,0.0,21.077686,0.0,1012.4,1.0,2.1493688,569.0,23.823189,0.48406053,31.95,0.232,Sunny
2024-01-06 22:00:00+00:00,25.6,37.167564,0.0,0.0,0.0,19.06301,0.0,1012.5,1.0,2.0630136,449.0,22.803104,0.39412236,31.0,0.232,Sunny
2024-01-06 23:00:00+00:00,23.45,41.42861,0.0,0.0,0.0,18.289274,0.0,1013.1,1.0,1.6913861,237.0,20.682858,0.25134063,29.5,0.231,Sunny
2024-01-07 00:00:00+00:00,21.05,48.105907,0.0,0.0,16.0,13.084402,0.0,1013.9,1.0,1.2951964,55.0,19.057,0.11071301,27.7,0.231,Sunny
2024-01-07 01:00:00+00:00,19.55,52.07225,0.0,0.0,6.0,7.69592,0.0,1014.3,0.0,1.0905014,0.0,18.28787,0.043967545,26.2,0.231,Sunny
2024-01-07 02:00:00+00:00,18.6,57.70972,0.0,0.0,3.0,6.638072,0.0,1015.1,0.0,0.90693724,0.0,17.675507,0.02898348,24.7,0.231,Sunny
2024-01-07 03:00:00+00:00,17.95,62.357677,0.0,0.0,0.0,9.19939,0.0,1015.1,0.0,0.7750255,0.0,16.81265,0.036486145,23.5,0.231,Sunny
2024-01-07 04:00:00+00:00,17.5,62.671535,0.0,0.0,0.0,11.457958,0.0,1015.2,0.0,0.7471192,0.0,15.930717,0.04589004,22.55,0.231,Sunny
2024-01-07 05:00:00+00:00,16.75,65.06292,0.0,0.0,0.0,12.783802,0.0,1014.9,0.0,0.66688204,0.0,14.944214,0.045951847,21.75,0.231,Sunny
2024-01-07 06:00:00+00:00,15.85,71.00083,0.0,0.0,0.0,12.783802,0.0,1014.7,0.0,0.5227227,0.0,14.175743,0.03412748,21.0,0.231,Sunny
